"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"023-2010-FINCYT-BCM","MAESTRIA EN GESTION Y POLITICA DE LA INNOVACION Y LA TECNOLOGA - PUCP",20100323,20120323,"VALENCIA CASTRO JULIO CESAR","SANTIAGO DE SURCO","LIMA","LIMA",150140,15300.4000,15300.4000,0.0000,"SOLES",20231030
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"024-2010-FINCYT-BCM","MAESTRIA EN GESTION Y POLITICA DE LA INNOVACION Y LA TECNOLOGA - PUCP",20100323,20120323,"SOTO GALLUFE JHONNY","SAN ISIDRO","LIMA","LIMA",150131,15300.4000,15300.4000,0.0000,"SOLES",20231030
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"025-2010-FINCYT-BCM","MAESTRIA EN GESTION Y POLITICA DE LA INNOVACION Y LA TECNOLOGA - PUCP",20100323,20120323,"SANCHEZ ANTEZANA JUAN MANUEL","JESUS MARIA","LIMA","LIMA",150113,15300.4000,15300.4000,0.0000,"SOLES",20231030
"FINCYT I","DISEÑO CURSOS",2009,"171-FINCYT-CURSO-2009","GESTION DE LA INFORMACION EN LA COOPERACION INTERNACIONAL PARA LA CIENCIA\, TECNOLOGIA E INNOVACIONCONVENIO DE COOPERACION TECNICA ADMINISTRATIVA ENTRE EL FINCYT - BID-UNAL.",20100322,20110222,"UNIVERSIDAD NACIONAL AGRARIA LA MOLINA","LA MOLINA","LIMA","LIMA",150114,17500.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","BECAS DE REINSERCION",2010,"038-2010-FINCyT-BCR","BECAS DE REINSERCION",20100601,20100601,"GUIO CHUNGA HEINNER HILARIO","SAN BORJA","LIMA","LIMA",150130,62000.0000,0.0000,0.0000,"DOLARES",20231030
"FINCYT I","ASESORIAS ESPECIALIZADAS",2010,"040-FINCyT-AE-2010","BUENAS PRACTICAS EN LA INSTALACION Y MANEJO DE  MOLINOS (TRAPICHES) PARA LA PRODUCCION DE PANELA  GRANULADA EN LA SIERRA DE PIURA",20100430,20100730,"CENTRAL PIURANA DE CAFETALEROS","CASTILLA","PIURA","PIURA",200104,5099.4000,3869.2100,0.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"046-FINCyT-PITEI-2010 ","DESARROLLO DE PRODUCTOS NATURALES PROVENIENTES DE FUENTES VEGETALES NATIVAS QUE CONTENGAN ALTAS CONCENTRACIONES DE OMEGA 3 CON POTENCIAL PARA EL MERCADO LOCAL Y DE EXPORTACIÓN",20100504,20130708,"HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS","ATE","LIMA","LIMA",150103,269179.5500,43675.4500,100320.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"045-FINCyT-PITEI-2010 ","DESARROLLO DE UN PROTOTIPO DE BRAZO ROBOTICO\, USANDO INTELIGENCIA ARTIFICIAL\, PARA LA COSECHA DE PAPRIKA.",20100430,20110530,"DIROSE SOCIEDAD ANONIMA CERRADA","SAN BORJA","LIMA","LIMA",150130,267810.0000,214425.0000,62400.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"044-FINCyT-PITEI-2010 ","INNOVACIÓN EN EL USO DE INSUMOS NATURALES PARA LA PRODUCCIÓN DE AVIOS PARA LA INDUMENTARIA TEXTIL",20100430,20111229,"CHIO LECCA CAPACITACION Y CONSULTORIA SOCIEDAD ANONIMA CERRADA","MAGDALENA DEL MAR","LIMA","LIMA",150120,112729.1800,33826.7100,83980.0000,"SOLES",20231030
"FINCYT I","DISEÑO DIPLOMADOS",2010,"043-FINCyT-DIPLOMADO-2010","CONVENIO DE COOPERACIÓN TÉCNICA ADMINISTRATIVA ENTRE EL PROGRAMA DE CIENCIA Y TECNOLOGÍA DE LA PRESIDENCIA DEL CONSEJO DE MINISTROS EN SU CALIDAD DE ORGANISMO EJECUTOR DEL PRÉSTAMO N°1663/OC-PE PERÚ-BID Y LA UNIVERSIDAD DE PIURA.",20100614,20101214,"UNIVERSIDAD DE PIURA","PIURA","PIURA","PIURA",200101,23500.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"054-FINCyT-PITEI-2010 ","SUPER RIVAM SUPER RESOLUCIÓN DE IMÁGENES Y VIDEO CON APLICACIONES EN LA MEDICINA",20100527,20120830,"I + T SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","LOS OLIVOS","LIMA","LIMA",150117,261314.1400,30461.7100,37260.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"052-FINCyT-PITEI-2010 ","DESARROLLO DE UNA DESBROZADORA PARA EL CORTE Y PICADO DE TALLOS DE ESPÁRRAGOS EN LA REGIÓN ICA",20100527,20121225,"PROCESOS AGROINDUSTRIALES SOCIEDAD ANONIMA","SAN ISIDRO","LIMA","LIMA",150131,178929.8300,24145.1700,68690.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"050-FINCyT-PITEI-2010 ","CARACTERIZACIÓN DE LA CALIDAD FÍSICA Y ORGANOLÉPTICA DE VARIEDADES DE CAFÉ POR ESTRATOS AGROECOLÓGICOS EN EL DISTRITO DE JEPELACIO\, VALLE DEL ALTO MAYO\, REGIÓN SAN MARTÍN",20100602,20120602,"COOPERATIVA AGRARIA CAFETALERA FE Y ESPERANZA VALLE DEL ALTO MAYO LIMITADA _ CACFEVAM LTDA.","MOYOBAMBA","MOYOBAMBA","SAN MARTIN",220101,265470.5400,36970.4600,88106.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"053-FINCyT-PITEI-2010","OPTIMIZACIÓN DEL CULTIVO DE GAMITANA (COLOSSOMA MACROPOMUM) EN POLICULTIVO CON ELCAMARÓN MALASIO (MACROBRACHIUN ROSENBERGII)\, UTILIZANDO DOS DENSIDADES DE POBLACIÓN",20100527,20130323,"AGRO INCHI S.A.C.","CALLERIA","CORONEL PORTILLO","UCAYALI",250101,171116.2600,32218.7400,61300.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"049-FINCyT-PITEI-2010 ","USO DEL MÉTODO FLUOROMÉTRICO PARA LA DETERMINACIÓN CUANTITATIVA DE MICOTOXINAS EN ALIMENTOS SENSIBLES DE CONSUMO HUMANO Y AGROEXPORTACIÓN",20100527,20120701,"BRANDS COMPASS INTERNATIONAL SOCIEDAD ANONIMA CERRADA","SANTIAGO DE SURCO","LIMA","LIMA",150140,262857.9900,42989.9600,52041.4800,"SOLES",20231030
"FINCYT I","PITEI",2010,"047-FINCyT-PITEI-2010 ","MEJORAMIENTO DE LA TECNOLOGÍA DE PRODUCCIÓN Y PROCESAMIENTO DE HONGOS COMESTIBLES AGARICUS SP\, EN EL VALLE DE MAJES AREQUIPA",20100527,20130130,"NOVAGRI S.A.C.","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,222371.6600,31565.3100,50260.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"055-FINCyT-PITEI-2010 ","FORTALECIMIENTO DE LA CAPACIDAD DE LA AGROINDUSTRIA DE ACEITUNA DE MESA EN LA REGIÓN TACNA\, PARA EL INGRESO EXITOSO AL ATRACTIVO MERCADO NOROCCIDENTAL DE BRASIL",20100719,20130628,"CENTRAL DE ASOCIACIONES DE PRODUCTORES DE OLIVO - CEAPO","TACNA","TACNA","TACNA",230101,236310.4500,29877.1400,30500.0000,"SOLES",20231030
"FINCYT I","BECAS NACIONALES",2010,"057-2010-FINCyT-BDN","BECAS DE DOCTORADO NACIONALES - JULIO ENRIQUE ALARCON ALVARADO",20100709,20100709,"ALARCON ALVARADO JULIO ENRIQUE","SAN MARTIN DE PORRES","LIMA","LIMA",150135,50000.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","BECAS NACIONALES",2010,"058-2010-FINCyT-BDN","BECAS DE DOCTORADO NACIONALES - JULIETA GLADYS CABRERA SOTELO",20100719,20100719,"CABRERA SOTELO JULIETA GLADYS","SAN JUAN DE MIRAFLORES","LIMA","LIMA",150133,50000.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","MISIONES",2010,"059-FINCYT-MISIONES-2010","MISION TECNOLOGICA TEXTIL Y CONFECCIONES EN BERLIN - ALEMANIA",20101130,20110103,"CAMARA DE COMERCIO DE LIMA","JESUS MARIA","LIMA","LIMA",150113,14801.6400,15727.5400,0.0000,"DOLARES",20231030
"FINCYT I","BECAS NACIONALES",2010,"061-2010-FINCyT-BDN","BECAS DE DOCTORADO NACIONALES - BENJAMIN MARAZA QUISPE",20100723,20100723,"MARAZA QUISPE BENJAMIN","PAUCARPATA","AREQUIPA","AREQUIPA",040112,50000.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","BECAS NACIONALES",2010,"060-2010-FINCyT-BDN","BECAS DE DOCTORADO NACIONALES - JULIO OMAR SANTISTEBAN PABLO",20100804,20161230,"SANTISTEBAN PABLO JULIO OMAR","CAYMA","AREQUIPA","AREQUIPA",040103,50000.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"066-FINCyT-PITEI-2010 ","DESARROLLAR UN DESHIDRATADOR ROTATIVO AUTOMATIZADO DE AJES PAPRIKA QUE MEJORE LA INOCUIDAD Y CALIDAD DEL PRODUCTO CON FINES DE EXPORTACION.",20100727,20120530,"DIROSE SOCIEDAD ANONIMA CERRADA","SAN BORJA","LIMA","LIMA",150130,225610.0000,167670.0000,60800.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"065-FINCyT-PITEI-2010 ","DESARROLLO DE PLATAFORMA TECNOLÓGICA DE FORMULACIÓN\, EVALUACIÓN Y PROMOCIÓN NACIONAL E INTERNACIONAL DE OPORTUNIDADES DE NEGOCIO Y PROYECTOS DE INVERSIÓN",20100727,20110526,"HOLOSENS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,267161.3700,34665.1800,88276.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"068-FINCyT-PITEI-2010 ","DESARROLLO  DE UNA PLATAFORMA E-MARKETPLACE PARA AMPLIAR LA OFERTA DE MEDICAMENTOS EN EL PERÚ CON ÉNFASIS EN MEDICAMENTOS GENÉRICOS",20100812,20120111,"MICRODATA S.R.L.","AREQUIPA","AREQUIPA","AREQUIPA",040101,238806.7200,28293.2800,47500.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"069-FINCyT-PITEI-2010 ","ADAPTACIÓN TECNOLÓGICA PARA LA FABRICACIÓN DE BLOQUES MULTINUTRICIONALES BAJO TRES SISTEMAS DE PRODUCCIÓN PASTORIL DEL PERÚ",20100727,20120626,"BATTILANA INTERNACIONAL S.A.C","LINCE","LIMA","LIMA",150116,122705.5300,20064.8100,38720.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"067-FINCyT-PITEI-2010 ","DESARROLLAR UNA TECNOLOGÍA A TRAVÉS DEL USO DE PLANTAS UASB PARA EL MANEJO DE RESIDUOS INDUSTRIALES LÍQUIDOS EN AGROINDUSTRIAS DE LA REGIÓN AREQUIPA",20100817,20130629,"CONSORCIO PERU - MURCIA S.A.C.","AREQUIPA","AREQUIPA","AREQUIPA",040101,196947.0000,33715.3200,68200.0000,"SOLES",20231030
"FINCYT I","BECAS NACIONALES",2010,"063-2010-FINCyT-BDN","BECAS DE DOCTORADO NACIONALES - KARIM GUEVARA PUENTE DE LA VEGA",20100820,20130820,"GUEVARA PUENTE DE LA VEGA KARIM","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,50000.0000,0.0000,0.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"074-FINCYT-PITEI-2010","PLATAFORMA DE INFORMACIÓN TURISTICA DE LA CIUDAD DE PUNO PARA DISPOSITIVOS MÓVILES.",20100908,20130407,"NETSOLUTIONS PERU SOCIEDAD ANONIMA CERRADA","PUNO","PUNO","PUNO",210101,269271.7600,37838.2400,63300.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"070-FINCYT-PITEI-2010","PRODUCCION DE BIOABONOS ENRIQUECIDOS PARA EL ABONAMIENTO DE LOS CULTIVOS DE CAFE Y CACAO ORGANICOS EN LA SELVA CENTRAL DEL PERU.",20100908,20130314,"CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CAFE Y CACAO DEL PERU- CAFE PERU","LIMA","LIMA","LIMA",150101,252308.7400,16621.8500,44160.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"072-FINCYT-PITEI-2010","DESARROLLAR UNA TECNOLOGIA QUE AUTOMATICE EL CONTROL Y MEDICION DE HUMEDAD EN EL INGRESO DEL SECADOR DURANTE EL PROCESO DE ELABORACION DE HARINA DE PESCADO QUE DISMINUYA LOS COSTOS PRODUCCION",20100908,20130407,"PESQUERA TIERRA COLORADA SOCIEDAD ANONIMA CERRADA-PESQUERA TIERRA COLORADA S.A.C.","PAITA","PAITA","PIURA",200501,266723.6900,31707.9100,25900.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"071-FINCYT-PITEI-2010","ESTABLECIMIENTO DE METODOLOGIAS PARA LA REPRODUCCION Y LARVICULTURA DE LA CONCHA NEGRA ANADARA TUBERCULOSA\, CON FINES DE PRODUCCION Y OPERACIONES DE REPOBLACION EN EL SANTUARIO NACIONAL LOS MANGLARES DE TUMBES.",20100913,20130412,"INVERSIONES SILMA S.A.C.","TUMBES","TUMBES","TUMBES",240101,264094.1200,45016.3300,117150.0400,"SOLES",20231030
"FINCYT I","PITEI",2010,"081-FINCYT-PITEI-2010","DESARROLLO DE ELECTRODOS DE SOLDADURA INDUSTRIAL CON RECUBRIMIENTOS FABRICADOS A PARTIR DE CASCARILLA DE ALAMBRÓN RECICLADA PROVENIENTE DE LA PEQUEÑA INDUSTRIA FABRIL DE LIMA",20101019,20120730,"NEXSOL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - NEXSOL S.R.L.","LA VICTORIA","LIMA","LIMA",150115,266379.4200,81562.0600,17914.8000,"SOLES",20231030
"FINCYT I","PITEI",2010,"080-FINCYT-PITEI-2010","MEJORAMIENTO DE LA PRODUCTIVIDAD DE LOS CULTIVOS DE TACNA MEDIANTE LA PRODUCCION DE ABONOS ORGNICOS MEJORADOS CON MICROORGANISMOS SELECCIONADOS FISIOLOGICAMENTE E IDENTIFICADOS MOLECULARMENTE",20101019,20130629,"BIONDI Y CIA DE TACNA S.A.C.","TACNA","TACNA","TACNA",230101,255255.6000,30730.7800,69224.8000,"SOLES",20231030
"FINCYT I","PITEI",2010,"077-FINCYT-PITEI-2010","DETECCIÓN TEMPRANA DE ENFERMEDADES EN CULTIVOS DE AGRO EXPORTACIÓN MEDIANTE SENSORAMIENTO REMOTO MULTIESPECTRAL. ESTUDIO DE CASO OIDIOSIS (LEVEILLULA TAURICA) EN ALCACHOFA.",20101025,20121016,"ECOSOLUTION S.A.C","MIRAFLORES","AREQUIPA","AREQUIPA",040110,265612.4600,39791.3800,63676.0000,"SOLES",20231030
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"099-FINCYT-BCM-2010","MAESTRÍA EN POLÍTICAS Y GESTIÓN DE LA CIENCIA\, TECNOLOGÍA E INNOVACIÓN - UPCH",20101230,20130421,"DILAS JIMENEZ JOSUE OTONIEL","JAEN","JAEN","CAJAMARCA",060801,18000.0000,18000.0000,0.0000,"SOLES",20231030
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"102-FINCYT-BCM-2010","MAESTRÍA EN POLÍTICAS Y GESTIÓN DE LA CIENCIA\, TECNOLOGÍA E INNOVACIÓN - UPCH",20101230,20130917,"SANCHEZ GAVIDIA LUIS ENRIQUE","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,18000.0000,18000.0000,0.0000,"SOLES",20231030
"FINCYT I","MISIONES",2010,"098-FINCYT-MISIONES-10","MISIÓN TECNOLÓGICA DE EMPRESARIOS PERUANOS DE CALZADO A ITALIA",20110104,20110304,"CORPORACION DEL CUERO CALZADO Y AFINES","SAN ISIDRO","LIMA","LIMA",150131,29896.1700,36704.3900,0.0000,"DOLARES",20231030
"FINCYT I","MISIONES",2010,"097-FINCYT-MISIONES-10","MISIÓN TECNOLÓGICA DE EMPRESAS FABRICANTES DE ACCESORIOS DE  CUEROS Y AFINES A ITALIA",20110104,20110304,"CORPORACION DEL CUERO CALZADO Y AFINES","SAN ISIDRO","LIMA","LIMA",150131,29696.0700,34440.5000,0.0000,"DOLARES",20231030
"FINCYT I","PITEA",2010,"082-FINCYT-PITEA-2010","TRANSFORMAR EL GEN-ERP PARA SU IMPLEMENTACION EN SOFTWARE COMO SERVICIO (SAAS - SOFTWARE AS A SERVICE) PARA LAS MYPES INDUSTRIALES",20101108,20120108,"LAGERKVIST & PARTNERS PERU S.A.C.","JESUS MARIA","LIMA","LIMA",150113,404000.0000,31744.0000,96140.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"083-FINCYT-PITEA-2010","ADAPTACIÓN DE PROCESOS TECNOLOGICOS INNOVADORES PARA DESARROLLAR PRODUCTOS CON VALOR AGREGADO A PARTIR DE MANGO\, EN LA REGIÓN PIURA",20101025,20130724,"ASOCIACION PERUANA DE PRODUCTORES DE MANGO-PROMANGO","PIURA","PIURA","PIURA",200101,375108.1100,47761.8500,20085.2200,"SOLES",20231030
"FINCYT I","PITEA",2010,"084-FINCYT-PITEA-2010","CARACTERIZACIÓN DE LA DIVERSIDAD GENÉTICA E IDENTIFICACIÓN DE LA(S) FEROMONA(S) SEXUAL(ES) DE COPITARSIA CORRUDA PARA EL FORTALECIMIENTO DE SU MANEJO INTEGRADO EN EL CULTIVO DE ESPARRAGO",20101025,20130227,"INSTITUTO PERUANO DEL ESPARRAGO Y HORTALIZAS","MIRAFLORES","LIMA","LIMA",150122,363591.2600,148965.7000,42780.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"087-FINCYT-PITEA-2010","DESARROLLO DE UN FITOMEDICAMENTO CON UNA NUEVA PRESENTACIÓN GALÉNICA A PARTIR DE UNA ESPECIE NATIVA AMAZÓNICA\, DIRIGIDO AL TRATAMIENTO DE ENFERMEDADES DE ARTICULACIONES",20101025,20130724,"HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS","ATE","LIMA","LIMA",150103,404032.4400,96136.0600,110404.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"091-FINCYT-PITEA-2010","DESARROLLO DE TECNOLOGÍA PARA EL APROVECHAMIENTO INDUSTRIAL DEL BIOGAS POR TRIGENERACIÓN Y POR CELDAS DE COMBUSTIBLE EN LA EMPRESA FUNDO AMÉRICA S.A.C. EN LA REGIÓN AREQUIPA",20101025,20130629,"FUNDO AMERICA SAC.","AREQUIPA","AREQUIPA","AREQUIPA",040101,385758.1100,33461.0300,19524.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"092-FINCYT-PITEA-2010","INCREMENTO DE LA OFERTA DE CACAO TUMBESINO PARA LOS MERCADOS ESPECIALES",20101027,20130626,"ASOCIACION REGIONAL DE PRODUCTORES DE CACAO TUMBES","ZARUMILLA","ZARUMILLA","TUMBES",240301,209071.6400,31508.3000,5100.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"093-FINCYT-PITEA-2010","DESARROLLO DE TÉCNICAS DE ENFIELTRADO EN TELA DE FIBRA DE ALPACA A PEQUEÑA ESCALA PARA OPTIMIZACIÓN DE PRENDAS DE VESTIR EN LA REGIÓN AREQUIPA",20101025,20121209,"ART ATLAS S.R.L.","JOSE LUIS BUSTAMANTE Y RIVERO","AREQUIPA","AREQUIPA",040129,315404.2900,30190.8300,34560.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"094-FINCYT-PITEA-2010","INVESTIGACIÓN Y DESARROLLO DE BIORREMEDIADORES PARA REDUCIR EL IMPACTO AMBIENTAL DE LOS EFLUENTES DE CURTIEMBRES EN LA REGION LA LIBERTAD",20101025,20130529,"SOLUCIONES AGROSOSTENIBLES S.A.C.","VICTOR LARCO HERRERA","TRUJILLO","LA LIBERTAD",130111,335752.3900,57152.7100,99113.0300,"SOLES",20231030
"FINCYT I","PITEA",2010,"095-FINCYT-PITEA-2010","DESARROLLO DE TECNOLOGÍA PARA EL PROCESAMIENTO EFICIENTE DEL BIOGÁS EN LA REGIÓN AREQUIPA",20101025,20130629,"CONSORCIO PERU - MURCIA S.A.C.","AREQUIPA","AREQUIPA","AREQUIPA",040101,265278.1600,38064.8100,30920.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"086-FINCYT-PITEA-2010","USO DE LA TECNOLOGIA DEL ADN PARA LA DETECCION E IDENTIFICACION DE MICROORGANISMOS ASOCIADOS A ENFERMEDADES DE MANCHA ANULAR Y PUDRICIONES DE FLECHA EN PALMA ACEITERA PARA SU CONTROL OPORTUNO",20101112,20130729,"BIO LINKS S.A.","MAGDALENA DEL MAR","LIMA","LIMA",150120,357162.6600,51428.7600,40180.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"110-FINCYT-PITEI-2010","DESARROLLO DE UN MODELO DE GESTIÓN AUTOMATIZADO QUE COADYUVE A LAS EMPRESAS DESARROLLADORAS DE SOFTWARE A CERTIFICARSE EN EL MODELO CMMI NIVEL 2 Y 3",20101027,20130514,"TECHNO ECONOMY RESEARCH INSTITUTE S.A.C.","SAN BORJA","LIMA","LIMA",150130,269000.0000,80600.0000,224700.0000,"SOLES",20231030
"FINCYT I","MISIONES",2010,"113-FINCYT-MT-2010","MISIÓN TECNOLÓGICA A LA UNIÓN EUROPEA\, SOBRE TECNOLOGÍAS Y CALIDAD PARA LAS CADENAS PRODUCTIVAS DEL CACAO Y SUS DERIVADOS  ",20101222,20110222,"ASOCIACION PERUANA DE PRODUCTORES DE CACAO","JESUS MARIA","LIMA","LIMA",150113,21019.3600,19218.9900,2649.3700,"DOLARES",20231030
"FINCYT I","PITEA",2010,"089-FINCYT-PITEA-2010","ADAPTACIÓN PARA LA VALIDACIÓN DEL SISTEMA INTEGRAL DE MANEJO SOSTENIDO DE PRADERAS Y PROCESO DE PREACABADO EN GANADERÍA  ALTO ANDINA CÁRNICA",20101029,20130728,"FAZENDA LA AMAZONIA S.R.L.","SAN FRANCISCO DE YESO","LUYA","AMAZONAS",010517,283937.8800,13398.0300,75585.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"085-FINCYT-PITEA-2010","APLICACION ADAPTATIVA DE LA RENOVACION DE CAFETALES BAJO LA PODA SISTEMATICA ALTA ACOMPAÑADA DE BPA SOSTENIBLES EN EL VALLE DEL ALTO MAYO",20101112,20130708,"COOPERATIVA DE SERVICIOS MULTIPLES APAVAM","MOYOBAMBA","MOYOBAMBA","SAN MARTIN",220101,213049.0600,48087.1900,27900.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"088-FINCYT-PITEA-2010","DESARROLLO E INNOVACIÓN DE TECNOLOGÍAS APROPIADAS CON USO DE ENERGÍA SOLAR  PARA EL PROCESO DE DESHIDRATADO DE FRUTAS CON CERTIFICACIÓN ORGÁNICA",20101104,20130216,"EMPRESA AGRARIA CAFETALERA CHANCHAMAYO HIGHLAND COFFEE SAC","CHANCHAMAYO","CHANCHAMAYO","JUNIN",120301,394351.2900,38214.5600,63284.0400,"SOLES",20231030
"FINCYT I","PITEA",2010,"090-FINCYT-PITEA-2010","FABRICACIÓN DE ELEMENTOS DE CONSTRUCCIÓN DE MADERA A PARTIR DE RESIDUOS DE ASERRÍO",20101112,20130327,"NCS AMERICAN FORESTAL SAC","YARINACOCHA","CORONEL PORTILLO","UCAYALI",250105,393235.1100,57533.6100,86754.0000,"SOLES",20231030
"FINCYT I","CIES",2008,"026-FINCYT-CIES-2010","CONTRATO CIES",20101028,20130511,"CONSORCIO DE INVESTIGACION ECONOMICA Y SOCIAL","MAGDALENA DEL MAR","LIMA","LIMA",150120,42000.0000,0.0000,0.0000,"DOLARES",20231030
"FINCYT I","BECAS CONCURSO DIPLOMADOS",2010,"105-FINCYT-BCD-2010","DIPLOMATURA AVANZADA EN GESTIÓN DE LA INOVACION TECNOLÓGICA EN LA PUCP",20101202,20110702,"BONILLA GONZALES YOLANDA ALICIA","SAN MIGUEL","LIMA","LIMA",150136,3240.0000,3240.0000,0.0000,"SOLES",20231030
"FINCYT I","BECAS CONCURSO MAESTRIA",2010,"101-FINCYT-BCM-2010","MAESTRÍA EN POLÍTICAS Y GESTIÓN DE LA CIENCIA\, TECNOLOGÍA E INNOVACIÓN - UPCH",20101228,20130921,"LANDEO CUADRADO CESAR GROVER","EL MANTARO","JAUJA","JUNIN",120407,18000.0000,18000.0000,0.0000,"SOLES",20231030
"FINCYT I","PITEA",2010,"096-FINCYT-PITEA-2010","DESARROLLO DE UN SISTEMA DE INFORMACION DE DESPLAZAMIENTOS Y CONCENTRACION DE PERSONAS QUE AYUDE A DETERMINAR LA VALORIZACION DEL ESPACIO URBANO - COMERCIAL EN LIMA METROPOLITANA Y EL CALLAO",20101112,20120811,"SME MONITOR S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,360457.9000,63856.3600,31931.5700,"SOLES",20231030
"FINCYT I","PITEI",2010,"114-FINCYT-PITEI-2010","ADAPTACION DE LA METODOLOGA DE ACTIVACION FISICA EN LA PRODUCCION DE CARBON ACTIVADO UTILIZANDO CARBONES ELABORADOS CON COCOS DE LAS PALMERAS NATIVAS AMAZÓNICAS SHAPAJA (ATTALEA PHALERATA) Y PEPAS DE AGUAJE (MAURITIA FLEXUOSA",20101206,20130708,"AMAZON IVORY E I R LTDA","IQUITOS","MAYNAS","LORETO",160101,163415.1800,13546.1300,18000.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"118-FINCYT-PITEI-2010","DESARROLLO DE PRODUCTOS CON VALOR AGREGADO A PARTIR DEL SPHAGNUM (MUSGO BLANCO) PROVENIENTE DE COMUNIDADES DE LA REGIÓN DE JUNÍN.",20101124,20130307,"STRADING CORPORATION S.A.C.","LINCE","LIMA","LIMA",150116,268486.9600,33252.3900,21600.0000,"SOLES",20231030
"FINCYT I","PITEI",2010,"119-FINCYT-PITEI-2010","OPTIMIZACIÓN DE PROCESOS EN EL ÁREA DE DISEÑO\, PATRONAJE\, TIZADO Y DESARROLLO DE MUESTRAS EN LA EMPRESA N&P ATELIER S.A.C. CON LA IMPLEMENTACIÓN DE CAD",20101124,20120831,"N & P ATELIER SAC EN LIQUIDACION","PIMENTEL","CHICLAYO","LAMBAYEQUE",140112,241045.8700,59130.2800,27978.0000,"SOLES",20231030
"FINCYT I","MISIONES",2010,"116-FINCYT-MT-2010","MISION TECNOLOGICA PARA LA INNOVACION EN LA MEJORA DE PROCESOS PRODUCTIVOS; INNOVACION EN DESARROLLO DE PRODUCTOS E INNOVACION EN GESTION COMERCIAL Y DEL MERCADO DE BRASIL PARA LAS EXPORTACIONES PERUANAS DE PRENDAS DE VESTIR",20110127,20110327,"ASOCIACION DE EXPORTADORES","SAN BORJA","LIMA","LIMA",150130,35243.0200,21099.8700,14395.0700,"SOLES",20231030
"FINCYT I","MISIONES",2010,"117-FINCYT-MT-2010","MISIÓN TECNOLÓGICA A ARGENTINA \\"DISEÑO\, TECNOLOGÍA Y CALIDAD PARA LA CADENA PRODUCTIVA TEXTIL CONFECCIONES CON FIBRA DE CAMÉLIDOS\\"",20110202,20110402,"CHIO LECCA CAPACITACION Y CONSULTORIA SOCIEDAD ANONIMA CERRADA","MAGDALENA DEL MAR","LIMA","LIMA",150120,13841.6600,7973.1100,10000.0000,"DOLARES",20231030
